time,u_in,Vin,f_cmd,f_m,integral,uff
0.343,4.027041,3.300000,4.880659,-0.023768,1.539417,1.378588
0.344,4.028570,3.300000,4.882143,-0.023768,1.544323,1.378874
0.345,4.020203,3.300000,4.883619,-0.009640,1.549216,1.379157
0.346,4.013038,3.300000,4.885085,0.002759,1.554098,1.379439
0.347,4.006958,3.300000,4.886543,0.013599,1.558971,1.379720
0.348,3.997425,3.300000,4.887992,0.029361,1.563830,1.379998
0.349,3.997878,3.300000,4.889432,0.030848,1.568688,1.380275
0.350,3.999366,3.300000,4.890864,0.030848,1.573548,1.380551
0.351,4.007745,3.300000,4.892287,0.020997,1.578420,1.380824
0.352,4.007636,3.300000,4.893701,0.023262,1.583290,1.381096
0.353,4.003321,3.300000,4.895106,0.031526,1.588154,1.381366
0.354,4.020591,3.300000,4.896502,0.008949,1.593041,1.381635
0.355,4.015006,3.300000,4.897889,0.019012,1.597920,1.381902
0.356,4.019097,3.300000,4.899268,0.015244,1.602804,1.382167
0.357,4.022851,3.300000,4.900638,0.011949,1.607693,1.382430
0.358,4.017512,3.300000,4.901998,0.021635,1.612573,1.382692
0.359,4.024324,3.300000,4.903350,0.013954,1.617463,1.382952
0.360,4.032345,3.300000,4.904693,0.004538,1.622363,1.383210
0.361,4.030735,3.300000,4.906027,0.008872,1.627260,1.383467
0.362,4.029499,3.300000,4.907352,0.012661,1.632155,1.383722
0.363,4.032990,3.300000,4.908669,0.009691,1.637054,1.383975
0.364,4.050446,3.300000,4.909976,-0.013236,1.641977,1.384226
0.365,4.060446,3.300000,4.911274,-0.025519,1.646914,1.384476
0.366,4.060563,3.300000,4.912563,-0.023691,1.651850,1.384724
0.367,4.061953,3.300000,4.913843,-0.023691,1.656787,1.384970
0.368,4.063336,3.300000,4.915115,-0.023691,1.661726,1.385214
0.369,4.062617,3.300000,4.916377,-0.020696,1.666663,1.385457
0.370,4.065094,3.300000,4.917630,-0.022276,1.671603,1.385698
0.371,4.061066,3.300000,4.918874,-0.014572,1.676537,1.385937
0.372,4.066506,3.300000,4.920109,-0.020403,1.681477,1.386175
0.373,4.075827,3.300000,4.921335,-0.031785,1.686430,1.386411
0.374,4.069896,3.300000,4.922552,-0.021390,1.691374,1.386645
0.375,4.061522,3.300000,4.923759,-0.007515,1.696305,1.386877
0.376,4.050781,3.300000,4.924958,0.009730,1.701221,1.387107
0.377,4.045129,3.300000,4.926147,0.019695,1.706127,1.387336
0.378,4.047105,3.300000,4.927328,0.018754,1.711036,1.387563
0.379,4.042233,3.300000,4.928499,0.027585,1.715937,1.387788
0.380,4.038132,3.300000,4.929661,0.035306,1.720831,1.388012
0.381,4.047899,3.300000,4.930814,0.023207,1.725739,1.388233
0.382,4.052197,3.300000,4.931957,0.018911,1.730652,1.388453
0.383,4.058411,3.300000,4.933092,0.011872,1.735573,1.388671
0.384,4.057302,3.300000,4.934217,0.015284,1.740492,1.388888
0.385,4.065284,3.300000,4.935333,0.005701,1.745421,1.389102
0.386,4.063620,3.300000,4.936440,0.009889,1.750348,1.389315
0.387,4.066717,3.300000,4.937537,0.007267,1.755278,1.389526
0.388,4.067134,3.300000,4.938626,0.008464,1.760208,1.389736
0.389,4.070092,3.300000,4.939705,0.006021,1.765142,1.389943
0.390,4.081628,3.300000,4.940774,-0.008681,1.770091,1.390149
0.391,4.087466,3.300000,4.941835,-0.015252,1.775049,1.390353
0.392,4.083922,3.300000,4.942886,-0.008431,1.780000,1.390555
0.393,4.081720,3.300000,4.943928,-0.003537,1.784947,1.390755
0.394,4.074794,3.300000,4.944960,0.008095,1.789884,1.390954
0.395,4.068884,3.300000,4.945984,0.018265,1.794812,1.391151
0.396,4.072659,3.300000,4.946997,0.014590,1.799744,1.391346
0.397,4.067307,3.300000,4.948002,0.023944,1.804668,1.391539
0.398,4.061611,3.300000,4.948997,0.033780,1.809584,1.391730
0.399,4.066730,3.300000,4.949983,0.028156,1.814505,1.391920
0.400,4.071348,3.300000,4.950959,0.023238,1.819433,1.392108
