time,Vin,Force
8.962000,2.000000,7.082520066
8.963000,2.000000,7.079149756
8.964000,2.000000,7.090341517
8.965000,2.000000,7.093843695
8.966000,2.000000,7.090622591
8.967000,2.000000,7.087806262
8.968000,2.000000,7.078486814
8.969000,2.000000,7.102328254
8.970000,2.000000,7.116890504
8.971000,2.000000,7.135905994
8.972000,2.000000,7.139965556
8.973000,2.000000,7.158395169
8.974000,2.000000,7.178478214
8.975000,2.000000,7.189754364
8.976000,2.000000,7.205896696
8.977000,2.000000,7.226293708
8.978000,2.000000,7.236166732
8.979000,2.000000,7.252759899
8.980000,2.000000,7.260984722
8.981000,2.000000,7.261892798
8.982000,2.000000,7.256403577
8.983000,2.000000,7.277244629
8.984000,2.000000,7.282392610
8.985000,2.000000,7.255477751
8.986000,2.000000,7.250794668
8.987000,2.000000,7.252983264
8.988000,2.000000,7.263642689
8.989000,2.000000,7.263642689
8.990000,2.000000,7.229388275
8.991000,2.000000,7.209134137
8.992000,2.000000,7.191425208
8.993000,2.000000,7.180463799
8.994000,2.000000,7.185207248
8.995000,2.000000,7.157938690
8.996000,2.000000,7.127813615
8.997000,2.000000,7.114040540
8.998000,2.000000,7.108739639
8.999000,2.000000,7.103646655
9.000000,2.000000,7.092910489
9.001000,2.000000,7.077240285
9.002000,2.000000,7.076105626
9.003000,2.000000,7.074246148
9.004000,2.000000,7.073487744
9.005000,2.000000,7.053975088
9.006000,2.000000,7.043197650
9.007000,2.000000,7.027491360
9.008000,2.000000,7.027491360
9.009000,2.000000,7.027491360
9.010000,2.000000,7.063908825
9.011000,2.000000,7.147389933
9.012000,2.000000,7.162572751
9.013000,2.000000,7.211007962
9.014000,2.000000,7.225270898
9.015000,2.000000,7.230666906
9.016000,2.000000,7.229101646
9.017000,2.000000,7.227733082
9.018000,2.000000,7.232819682
9.019000,2.000000,7.258426024
9.020000,2.000000,7.272222006
9.021000,2.000000,7.278001148
9.022000,2.000000,7.276770877
9.023000,2.000000,7.275695207
9.024000,2.000000,7.249589224
9.025000,2.000000,7.245646115
9.026000,2.000000,7.248481698
9.027000,2.000000,7.238394579
9.028000,2.000000,7.223291861
